id,loan_status
58645,0.8516406351358277
58646,0.05825244498619599
58647,0.5306171840083005
58648,0.04163659521451035
58649,0.17637096107543726
58650,0.7938643838943708
58651,0.022512155710324756
58652,0.02340764842406791
58653,0.161194980577235
58654,0.07042970775513573
58655,0.06812510690385208
58656,0.12250630758490551
58657,0.07856359417078972
58658,0.022048036655599935
58659,0.05146529637963471
58660,0.10487937830207822
58661,0.0415526757334897
58662,0.028179962759545703
58663,0.04632749060768477
58664,0.02732474931297904
58665,0.057919521955824456
58666,0.03111334982213563
58667,0.021619250770527364
58668,0.022510020593725647
58669,0.04103782113274821
58670,0.019051999725565358
58671,0.10790354756188059
58672,0.02471988487889425
58673,0.8075133975004357
58674,0.02040729512927283
58675,0.04141764750918678
58676,0.2737073265710107
58677,0.048853217115806695
58678,0.021608494807161066
58679,0.3053997266261668
58680,0.8397717440691808
58681,0.051243698658453886
58682,0.020608142810245093
58683,0.13262310979338154
58684,0.06975471080434857
58685,0.11638283886340652
58686,0.037427011716966184
58687,0.3891279643065463
58688,0.021540643136284596
58689,0.170660893249898
58690,0.023820123159581895
58691,0.043020832770526096
58692,0.05309636828972446
58693,0.0222185017448039
58694,0.03634875184353012
58695,0.6798223363448876
58696,0.029725546314389534
58697,0.13260494558287758
58698,0.028878348155828328
58699,0.026673237776329285
58700,0.020647485712093627
58701,0.022601003991918157
58702,0.04331749037763373
58703,0.13987970447887837
58704,0.16092335629318566
58705,0.16300051835978988
58706,0.108927031946037
58707,0.06270250035786269
58708,0.041081257322858125
58709,0.852510835128273
58710,0.036533830113119545
58711,0.8234132166880437
58712,0.037610484893399666
58713,0.020554090131488414
58714,0.05358078473751264
58715,0.02145322910951293
58716,0.037907766557914224
58717,0.0375697507531543
58718,0.15471816418876952
58719,0.01904303645453012
58720,0.022081393626594364
58721,0.05453349601121928
58722,0.2106546166852894
58723,0.03758099777918462
58724,0.031316799203267597
58725,0.04267808312966614
58726,0.07163258430319595
58727,0.311526621771255
58728,0.1044516420591583
58729,0.02290240914117672
58730,0.054322402897015606
58731,0.036577339410943446
58732,0.049050868092183474
58733,0.01872650557508844
58734,0.024554409243028038
58735,0.04364643896912254
58736,0.11459276232924089
58737,0.10294226806588791
58738,0.745523645100045
58739,0.10181348137927942
58740,0.7350393888578804
58741,0.04214917164547467
58742,0.023366907414672507
58743,0.04814276561623378
58744,0.026233472297729276
58745,0.022061169403214155
58746,0.07726017377377328
58747,0.02398531744041488
58748,0.07819829593481707
58749,0.06562694105362075
58750,0.05326432333722872
58751,0.05521136692478058
58752,0.8288173401895872
58753,0.03826946462269353
58754,0.054692204415423745
58755,0.06265136413879642
58756,0.022767222690812865
58757,0.06556871869784152
58758,0.02085060323561286
58759,0.018570832542586884
58760,0.028513511928522736
58761,0.023389992064299613
58762,0.029330442568818827
58763,0.8348562805895363
58764,0.020291868428879575
